name,address,disabled_man,disabled_woman,opentime,latitude,longitude,diaper,error_count
새서울석유 대원셀프주유소 개방화장실,서울 구로구 개봉동 359-1,0,0,:~:,37.48623764,126.8561583,0,0
개봉3치안센터 개방화장실,서울 구로구 개봉동 360-4,0,0,:~:,37.48583295,126.8538457,0,0
구로3동 동산빌라앞 개방화장실,서울 구로구 구로동 792-78,0,0,:~:,37.48646179,126.8884923,0,0
구로4동 경로당 개방화장실,서울 구로구 구로동 745-74,0,0,:~:,37.48703807,126.8862199,0,0
신림동주민센터 개방화장실,서울 관악구 신림동 1439-3,0,0,:~:,37.48741275,126.9270921,0,0
사당3치안센터 개방화장실,서울 동작구 사당동 169-21,0,0,:~:,37.48358882,126.9746282,0,0
태농빌딩 개방화장실,서울 동작구 사당동 1007-50,0,0,:~:,37.48285668,126.9815299,0,0
하나은행 방배사옥 개방화장실,서울 서초구 방배동 935-34,0,0,:~:,37.48561507,126.9943783,0,0
포탈하이웨이 개방화장실,서울 서초구 방배동 937-1,0,0,:~:,37.48693406,126.9927002,0,0
오토테크주유소 개방화장실,서울 서초구 서초동 1438-1,0,0,:~:,37.48649955,127.023048,0,0
수서역 분당선 개방화장실,서울 강남구 수서동 728,0,0,:~:,37.48749896,127.1013917,0,0
수서역 개방화장실,서울 강남구 수서동 728,0,0,:~:,37.48738414,127.1018449,0,0
수서현대벤처빌 개방화장실,서울 강남구 수서동 713,0,0,:~:,37.48801845,127.1018458,0,0
탄천공원 개방화장실,서울 강남구 수서동 722,0,0,:~:,37.48743411,127.1064809,0,0
강남구직업재활센터 개방화장실,서울 강남구 수서동 721,0,0,:~:,37.4869796,127.106928,0,0
수서개나리공원 개방화장실,서울 강남구 수서동 723,0,0,:~:,37.48751422,127.1055719,0,0
문정근린공원 주차장 개방화장실,서울 송파구 문정동 38-3,0,0,:~:,37.4859494,127.1238936,0,0
문정역 개방화장실,서울 송파구 문정동 119-4,0,0,:~:,37.48626103,127.122275,0,0
한국육영학교 개방화장실,서울 송파구 장지동 848-1,0,0,:~:,37.48196295,127.1325544,0,0
연화공원 개방화장실,서울 송파구 문정동 92,0,0,:~:,37.48518363,127.1288628,0,0
오류2동주민센터 개방화장실,서울 구로구 오류동 172-76,0,0,:~:,37.48877864,126.8394911,0,0
구로3동주민센터 개방화장실,서울 구로구 구로동 197-17,0,0,:~:,37.48601391,126.8932769,0,0
이마트구로점 개방화장실,서울 구로구 구로동 188-26,0,0,:~:,37.48439615,126.8978697,0,0
신대림주유소 개방화장실,서울 영등포구 대림동 1082-20,0,0,:~:,37.48880889,126.89951,0,0
1-2공중 화장실,서울 관악구 신림동 516,0,0,:~:,37.48726662,126.9134921,0,0
도림천 개방화장실,서울 동작구 신대방동 702-8,0,0,:~:,37.48656592,126.9102455,0,0
신대방1동주민센터 개방화장실,서울 동작구 신대방동 604-8,0,0,:~:,37.4889327,126.9100347,0,0
신대방역 개방화장실,서울 관악구 신림동 516,0,0,:~:,37.48727382,126.913483,0,0
21세기주유소 개방화장실,서울 동작구 신대방동 686-44,0,0,:~:,37.48716498,126.9054812,0,0
삼일근린공원 개방화장실,서울 동작구 사당동 산 24-17,0,0,:~:,37.48657903,126.9735553,0,0
KT양재지사 개방화장실,서울 강남구 도곡동 907-41,0,0,:~:,37.48594714,127.0402297,0,0
위례호수공원 화장실,서울 송파구 거여동 산 41-2,0,0,:~:,37.48623997,127.146345,0,0
위례제일주유소 개방화장실,서울 송파구 거여동 601,0,0,:~:,37.48777622,127.1426393,0,0
은천동주민센터 개방화장실,서울 관악구 봉천동 905-29,0,0,:~:,37.48536425,126.9425018,0,0
중앙동주민센터 개방화장실,서울 관악구 봉천동 1512-7,0,0,:~:,37.48419174,126.9497536,0,0
사당3동주민센터 개방화장실,서울 동작구 사당동 169-12,0,0,:~:,37.48661743,126.9720809,0,0
서초르네상스오피스텔 개방화장실,서울 서초구 서초동 1598-3,0,0,:~:,37.48783443,127.0142967,0,0
신영빌딩 개방화장실,서울 서초구 서초동 1597-1,0,0,:~:,37.48763996,127.0129489,0,0
서초1동주민센터 개방화장실,서울 서초구 서초동 1649-5,0,0,:~:,37.49018352,127.0194489,0,0
개포동근린공원 화장실,서울 강남구 개포동 183-1,0,0,:~:,37.48961852,127.0666277,0,0
이화경로당 개방화장실,서울 강남구 개포동 181,0,0,:~:,37.48821317,127.0594487,0,0
개포동역 개방화장실,서울 강남구 개포동 195,0,0,:~:,37.48920137,127.0665934,0,0
삼성빌딩 개방화장실,서울 강남구 개포동 186-12,0,0,:~:,37.48874956,127.0673144,0,0
개포빌딩 개방화장실,서울 강남구 개포동 186-1,0,0,:~:,37.48868136,127.0668259,0,0
남한산성등산로 화장실,경기 하남시 감이동 368,0,0,:~:,37.48955886,127.1618675,0,0
구로리어린이공원 개방화장실,서울 구로구 구로동 139-82,0,0,:~:,37.49041652,126.8916197,0,0
뱀쇠다리옆 개방화장실,서울 구로구 구로동 689-8,0,0,:~:,37.48931993,126.8725956,0,0
신구로유수지 개방화장실,서울 구로구 구로동 693-2,0,0,:~:,37.48981134,126.8754691,0,0
안양천동자전거길 화장실,서울 구로구 구로동 689-8,0,0,:~:,37.48922219,126.8721943,0,0
흰돌교회 개방화장실,서울 영등포구 대림동 1019-7,0,0,:~:,37.49094488,126.9023725,0,0
X게임장 개방화장실,서울 동작구 신대방동 722,0,0,:~:,37.49092276,126.9210006,0,0
S&G빌딩 개방화장실,서울 관악구 신림동 10-634,0,0,:~:,37.48384357,126.9376106,0,0
성현동주민센터 개방화장실,서울 관악구 봉천동 1712-9,0,0,:~:,37.48954213,126.9481342,0,0
서울대입구역 개방화장실,서울 관악구 봉천동 979-2,0,0,:~:,37.48114752,126.9526319,0,0
관악현대종합상가 개방화장실,서울 관악구 봉천동 1000,0,0,:~:,37.49105929,126.9567393,0,0
샘터도서관 개방화장실,서울 동작구 사당동 1136-1,0,0,:~:,37.48838097,126.9775574,0,0
도곡공원 개방화장실,서울 강남구 도곡동 산 39-3,0,0,:~:,37.48600032,127.0427354,0,0
개포7단지상가 개방화장실,서울 강남구 개포동 185,0,0,:~:,37.48844473,127.0723764,0,0
개포2동주민센터 개방화장실,서울 강남구 개포동 182,0,0,:~:,37.48978291,127.0690567,0,0
두댐이공원 개방화장실,서울 송파구 문정동 2,0,0,:~:,37.48936894,127.1320077,0,0
문정1동주민센터 개방화장실,서울 송파구 문정동 29-21,0,0,:~:,37.49009829,127.1241288,0,0
상동시장 공영주차장 화장실,경기 부천시 상동 244-5,0,0,:~:,37.49055328,126.7631977,0,0
구로주유소 개방화장실,서울 구로구 구로동 754-4,0,0,:~:,37.4910179,126.8835271,0,0
대림공원 개방화장실,서울 영등포구 대림동 870,0,0,:~:,37.4911474,126.9032203,0,0
보라매동주민센터 개방화장실,서울 관악구 봉천동 661,0,0,:~:,37.48817112,126.9326997,0,0
서초구보훈회관 개방화장실,서울 서초구 방배동 853-4,0,0,:~:,37.48960816,126.9913385,0,0
동국한방병원 개방화장실,서울 서초구 방배동 837-13,0,0,:~:,37.49022992,126.9923561,0,0
골든시네마 개방화장실,서울 동작구 사당동 147-53,0,0,:~:,37.48475962,126.9816289,0,0
유진주유소 개방화장실,서울 강남구 도곡동 515-2,0,0,:~:,37.48341988,127.0425937,0,0
늘벗근린공원 화장실,서울 강남구 대치동 501,0,0,:~:,37.48934278,127.0562971,0,0
늘벗공원 개방화장실,서울 강남구 대치동 501,0,0,:~:,37.48936801,127.0562971,0,0
그랑프리엔 개방화장실,서울 강남구 대치동 500,0,0,:~:,37.49070518,127.0561443,0,0
늘푸른공원 개방화장실,서울 강남구 일원동 690,0,0,:~:,37.48996873,127.0774379,0,0
대모산입구역 개방화장실,서울 강남구 일원동 700-1,0,0,:~:,37.49139165,127.0728247,0,0
늘푸른근린공원 화장실,서울 강남구 일원동 690,0,0,:~:,37.48952911,127.0773199,0,0
예지공원 개방화장실,서울 강남구 개포동 12-7,0,0,:~:,37.4918058,127.0733329,0,0
탄천 광평교 개방화장실,서울 강남구 수서동 99,0,0,:~:,37.48870618,127.1066501,0,0
숯내공원 개방화장실,서울 송파구 문정동 150-8,0,0,:~:,37.48956031,127.1105998,0,0
광평교 개방화장실,서울 송파구 가락동 616-1,0,0,:~:,37.48843026,127.109836,0,0
사이룩스오피스텔 개방화장실,서울 강남구 수서동 716,0,0,:~:,37.48838065,127.1039166,0,0
수서동주민센터 개방화장실,서울 강남구 수서동 718-2,0,0,:~:,37.48890952,127.1049588,0,0
강남스포츠문화센터 개방화장실,서울 강남구 수서동 718,0,0,:~:,37.48898855,127.1052574,0,0
문정2동주민센터 개방화장실,서울 송파구 문정동 150-38,0,0,:~:,37.4898773,127.1107812,0,0
훼미리공원 개방화장실,서울 송파구 문정동 150,0,0,:~:,37.49068801,127.1138241,0,0
송파청소년센터 개방화장실,서울 송파구 문정동 150-8,0,0,:~:,37.48972904,127.1113056,0,0
GS훼미리주유소 개방화장실,서울 송파구 문정동 150-21,0,0,:~:,37.49123614,127.1153526,0,0
훼밀리 근린공원 화장실,서울 송파구 문정동 150,0,0,:~:,37.49076412,127.1143195,0,0
목감천 목감교 개방화장실,서울 구로구 개봉동 372-1,0,0,:~:,37.49133395,126.8639463,0,0
구로3파출소 개방화장실,서울 구로구 구로동 256-1,0,0,:~:,37.48666091,126.89139,0,0
남문 개방화장실,서울 동작구 신대방동 722,0,0,:~:,37.49075375,126.9163104,0,0
우성스포츠센타 개방화장실,서울 동작구 신대방동 565-22,0,0,:~:,37.49225911,126.9098905,0,0
대림역 개방화장실,서울 영등포구 대림동 1050-40,0,0,:~:,37.49316041,126.8970119,0,0
남성역 개방화장실,서울 동작구 사당동 산 25-33,0,0,:~:,37.48444231,126.9716871,0,0
총신기사식당 개방화장실,서울 동작구 사당동 197-2,0,0,:~:,37.48914574,126.9655443,0,0
사당5동주민센터 개방화장실,서울 동작구 사당동 228-11,0,0,:~:,37.48562951,126.9669762,0,0
한웰빌딩 구소프트포럼빌딩 개방화장실,서울 강남구 도곡동 545-7,0,0,:~:,37.49144735,127.0388396,0,0
도곡정보문화도서관 개방화장실,서울 강남구 도곡동 892-6,0,0,:~:,37.48827937,127.0389691,0,0
도곡푸르지오102동 개방화장실,서울 강남구 도곡동 949-1,0,0,:~:,37.48788289,127.033191,0,0
대신증권 개방화장실,서울 강남구 도곡동 943,0,0,:~:,37.48937344,127.0321762,0,0
진양가스 개방화장실,서울 강남구 도곡동 552-4,0,0,:~:,37.49055813,127.035768,0,0
SK리더스뷰 개방화장실,서울 강남구 도곡동 168,0,0,:~:,37.4884235,127.0487567,0,0
서리풀공원 개방화장실,서울 서초구 서초동 산 160-24,0,0,:~:,37.49155015,126.99987,0,0
대신석유 서원주유소 개방화장실,서울 서초구 서초동 1719-1,0,0,:~:,37.49274824,127.00766,0,0
도곡1동경로당 개방화장실,서울 강남구 도곡동 950-10,0,0,:~:,37.48639192,127.0356077,0,0
세신타운 개방화장실,서울 송파구 거여동 293-1,0,0,:~:,37.48991045,127.1435909,0,0
송파구보건지소 개방화장실,서울 송파구 거여동 289-4,0,0,:~:,37.48978548,127.1426273,0,0
거여역 개찰구 밖 개방화장실,서울 송파구 거여동 20-14,0,0,:~:,37.49320402,127.1440145,0,0
일원까치공원 개방화장실,서울 강남구 일원동 712-4,0,0,:~:,37.49209118,127.088178,0,0
일원1동주민센터 개방화장실,서울 강남구 일원동 712-3,0,0,:~:,37.49183448,127.0880669,0,0
대청근린공원 화장실,서울 강남구 일원동 621,0,0,:~:,37.4923147,127.0831078,0,0
대청공원 개방화장실,서울 강남구 일원동 621,0,0,:~:,37.49229216,127.0831383,0,0
복사골공원 화장실,경기 부천시 중동 1212,0,0,:~:,37.49315496,126.7759132,0,0
거여동 공영주차장 개방화장실,서울 송파구 거여동 33-16,0,0,:~:,37.49226894,127.1503846,0,0
송파상운 개방화장실,서울 송파구 마천동 330-2,0,0,:~:,37.4906099,127.1575231,0,0
서울석유 풀페이주유소 개방화장실,서울 구로구 온수동 35-3,0,0,:~:,37.49099774,126.826685,0,0
시몬주유소 개방화장실,서울 구로구 온수동 9-12,0,0,:~:,37.49298045,126.8239722,0,0
온수역 7호선 개방화장실,서울 구로구 온수동 53-16,0,0,:~:,37.4920875,126.8233286,0,0
온수역 1호선 개방화장실,서울 구로구 온수동 51-7,0,0,:~:,37.49247238,126.8240367,0,0
고려대학교구로병원 개방화장실,서울 구로구 구로동 80,0,0,:~:,37.49228949,126.8847136,0,0
SK구로주유소 화장실,서울 구로구 구로동 685-500,0,0,:~:,37.49369837,126.8721697,0,0
SK구로주유소 개방화장실,서울 구로구 구로동 685-500,0,0,:~:,37.49370196,126.8721607,0,0
삼화주유소 개방화장실,서울 관악구 봉천동 726-10,0,0,:~:,37.49320421,126.9267381,0,0
청림동주민센터 개방화장실,서울 관악구 봉천동 1000,0,0,:~:,37.49183753,126.9586341,0,0
오송빌딩 개방화장실,서울 동작구 사당동 86-1,0,0,:~:,37.48924311,126.9820553,0,0
현대오일뱅크직영 방배현대주유소 개방화장실,서울 서초구 방배동 782-23,0,0,:~:,37.49283919,126.9831852,0,0
총신대입구역 개방화장실,서울 동작구 사당동 736-1,0,0,:~:,37.48807183,126.9822794,0,0
도곡로북10길공영노외주차장 개방화장실,서울 강남구 역삼동 795-25,0,0,:~:,37.49255738,127.0388831,0,0
농협중앙회 도곡동지점 개방화장실,서울 강남구 도곡동 544-5,0,0,:~:,37.49205222,127.0406627,0,0
대성빌딩 개방화장실,서울 서초구 서초동 1657-7,0,0,:~:,37.49250523,127.0144288,0,0
길도빌딩 개방화장실,서울 서초구 서초동 1713-4,0,0,:~:,37.49416692,127.0123801,0,0
양재천 영동6교 개방화장실,서울 강남구 개포동 12,0,0,:~:,37.49345311,127.0757589,0,0
극동교회 개방화장실,서울 강남구 대치동 511,0,0,:~:,37.49339154,127.0673276,0,0
대청경로당 개방화장실,서울 강남구 일원동 621,0,0,:~:,37.49319777,127.0829867,0,0
대청역 개방화장실,서울 강남구 일원동 700-9,0,0,:~:,37.49371917,127.0794772,0,0
"가락시장역 개찰구 안,밖 개방화장실",서울 송파구 가락동 184-23,0,0,:~:,37.49255372,127.1186837,0,0
개롱공원2놀이터 개방화장실,서울 송파구 가락동 195,0,0,:~:,37.49351927,127.1309397,0,0
서울주유소 화장실,서울 송파구 가락동 180-4,0,0,:~:,37.49324195,127.1363421,0,0
개롱공원1 관리동 개방화장실,서울 송파구 가락동 195,0,0,:~:,37.49346167,127.1300643,0,0
산성 개방화장실,서울 송파구 마천동 277-30,0,0,:~:,37.49092979,127.1581706,0,0
소나무언덕3호도서관 개방화장실,서울 송파구 마천동 325-5,0,0,:~:,37.49225714,127.1566932,0,0
마천청소년센터 개방화장실,서울 송파구 마천동 325-5,0,0,:~:,37.49233472,127.1566244,0,0
수궁동주민센터 개방화장실,서울 구로구 궁동 213-42,0,0,:~:,37.49389238,126.8314605,0,0
대성산업 오류동충전소 화장실,서울 구로구 오류동 74-8,0,0,:~:,37.49267599,126.837877,0,0
오류동역 개방화장실,서울 구로구 오류동 66,0,0,:~:,37.4943427,126.8444649,0,0
한국다양성연구소,서울 구로구 오류동 155-6,0,0,:~:,37.4911936,126.8423626,0,0
개봉역 개방화장실,서울 구로구 개봉동 415,0,0,:~:,37.49461289,126.8587239,0,0
대림2동공영 개방화장실,서울 영등포구 대림동 1072-25,0,0,:~:,37.49161049,126.8999439,0,0
보라매공원 동문화장실,서울 동작구 신대방동 722,0,0,:~:,37.49334011,126.9222804,0,0
중앙 개방화장실,서울 동작구 신대방동 722,0,0,:~:,37.49158524,126.9200139,0,0
사자암 개방화장실,서울 동작구 상도동 280,0,0,:~:,37.49274169,126.9371644,0,0
상도근린공원 개방화장실,서울 관악구 봉천동 산 103-61,0,0,:~:,37.49132992,126.94087,0,0
백운119안전센터 개방화장실,서울 동작구 상도동 106,0,0,:~:,37.49480284,126.9615839,0,0
한독주유소 개방화장실,서울 서초구 방배동 810-1,0,0,:~:,37.49273372,126.9908791,0,0
서초 타일시공공사보수 수리 타일하자보수전문타일공화장실욕실,서울 서초구 방배동 873-20,0,0,:~:,37.48838464,126.9920827,0,0
대검찰청 개방화장실,서울 서초구 서초동 1730-1,0,0,:~:,37.493935,127.0052356,0,0
대법원 개방화장실,서울 서초구 서초동 967,0,0,:~:,37.49232218,127.0054549,0,0
서초역 개방화장실,서울 서초구 서초동 1748-5,0,0,:~:,37.4918175,127.0075671,0,0
서초제일주유소 개방화장실,서울 서초구 서초동 1632-1,0,0,:~:,37.49058301,127.0225699,0,0
한진도곡주유소 구SK한국 개방화장실,서울 강남구 도곡동 546-3,0,0,:~:,37.49104228,127.0376837,0,0
대청프라자 개방화장실,서울 강남구 개포동 14-1,0,0,:~:,37.49419973,127.0776368,0,0
마루공원 화장실,서울 강남구 일원동 580,0,0,:~:,37.49487813,127.0817311,0,0
거마도서관 정보센터 개방화장실,서울 송파구 거여동 195-1,0,0,:~:,37.49355016,127.1468184,0,0
거여2동주민센터 개방화장실,서울 송파구 거여동 195-1,0,0,:~:,37.49354547,127.1469597,0,0
거여119안전센터 개방화장실,서울 송파구 마천동 307-11,0,0,:~:,37.49416736,127.1517951,0,0
개롱근린공원 화장실,서울 송파구 가락동 195,0,0,:~:,37.49348329,127.1300644,0,0
쌍용프라자상가 개방화장실,서울 송파구 가락동 140,0,0,:~:,37.49457722,127.1299633,0,0
인성복지관 개방화장실,서울 송파구 마천동 211-39,0,0,:~:,37.49397119,127.1550752,0,0
송파구보훈회관 개방화장실,서울 송파구 마천동 211-45,0,0,:~:,37.49367229,127.1555834,0,0
마천역 개찰구 밖 개방화장실,서울 송파구 마천동 307-4,0,0,:~:,37.49467125,127.1523208,0,0
송파쇼핑센터 개방화장실,서울 송파구 마천동 181,0,0,:~:,37.49506307,127.1510054,0,0
동선주유소 화장실,서울 구로구 오류동 77-10,0,0,:~:,37.4932824,126.8385587,0,0
오류동 미래빌라앞 개방화장실,서울 구로구 오류동 134-1,0,0,:~:,37.49246033,126.8409566,0,0
대신빌딩 개방화장실,서울 구로구 구로동 83-3,0,0,:~:,37.49468151,126.8883093,0,0
삼성디지털프라자 구로점 개방화장실,서울 구로구 구로동 103-10,0,0,:~:,37.49622828,126.8899603,0,0
동아주유소 화장실,서울 구로구 구로동 147-7,0,0,:~:,37.49086118,126.8931117,0,0
현대오일뱅크 직영 동작주유소 개방화장실,서울 동작구 상도동 121-21,0,0,:~:,37.49347388,126.9564428,0,0
숭실대역 개방화장실,서울 동작구 상도동 514,0,0,:~:,37.49580928,126.9540384,0,0
국사봉 개방화장실,서울 관악구 봉천동 산 116-3,0,0,:~:,37.49133448,126.9374732,0,0
동작이수사회복지관 개방화장실,서울 동작구 사당동 52-3,0,0,:~:,37.49312735,126.976873,0,0
남일교회 개방화장실,서울 동작구 사당동 127-22,0,0,:~:,37.48805329,126.9790863,0,0
사당2동주민센터 개방화장실,서울 동작구 사당동 105-12,0,0,:~:,37.48871646,126.9792489,0,0
매봉역 개방화장실,서울 강남구 도곡동 179-2,0,0,:~:,37.48696113,127.0465984,0,0
SK에너지 진달래주유소 개방화장실,서울 강남구 도곡동 543-2,0,0,:~:,37.49223918,127.0419519,0,0
뉴훼밀리1차오피스텔 개방화장실,서울 송파구 가락동 98-2,0,0,:~:,37.4942794,127.1184376,0,0
건너말공원 개방화장실,서울 송파구 가락동 110,0,0,:~:,37.49179779,127.1239349,0,0
서원주유소 개방화장실,서울 송파구 가락동 146-6,0,0,:~:,37.49584335,127.1247479,0,0
해양환경관리공단 개방화장실,서울 송파구 가락동 79-6,0,0,:~:,37.49454712,127.1209767,0,0
롯데마트 송파점 개방화장실,서울 송파구 문정동 150-2,0,0,:~:,37.49173385,127.1177404,0,0
구일역 개방화장실,서울 구로구 구로동 636-45,0,0,:~:,37.49647034,126.8701318,0,0
고척스카이돔 화장실,서울 구로구 고척동 63-6,0,0,:~:,37.49673791,126.8668631,0,0
한미석유구로그린주유소 개방화장실,서울 구로구 구로동 100-10,0,0,:~:,37.49642136,126.8883226,0,0
동아주유소 개방화장실,서울 구로구 구로동 147-7,0,0,:~:,37.49081441,126.8932022,0,0
구로구민회관 개방화장실,서울 구로구 구로동 102,0,0,:~:,37.49712174,126.8895926,0,0
다사랑공원 개방화장실,서울 영등포구 대림동 703-6,0,0,:~:,37.49283073,126.8992106,0,0
서문 개방화장실,서울 동작구 신대방동 722,0,0,:~:,37.49524613,126.918843,0,0
금성주유소 개방화장실,서울 동작구 상도동 103-1,0,0,:~:,37.49490369,126.9613893,0,0
방배본동주민센터 개방화장실,서울 서초구 방배동 774-9,0,0,:~:,37.49414182,126.9888276,0,0
남성주유소 개방화장실,서울 동작구 사당동 86-3,0,0,:~:,37.48867726,126.9819491,0,0
교대역 2호선 개방화장실,서울 서초구 서초동 1748-4,0,0,:~:,37.49387838,127.014316,0,0
신한국빌딩 개방화장실,서울 서초구 서초동 1699-3,0,0,:~:,37.49636167,127.0133665,0,0
서울중앙지방검찰청 개방화장실,서울 서초구 서초동 1724,0,0,:~:,37.49501424,127.0081317,0,0
대치1동주민센터 개방화장실,서울 강남구 대치동 646-2,0,0,:~:,37.49324573,127.0567523,0,0
청실종합상가 개방화장실,서울 강남구 대치동 626,0,0,:~:,37.49316527,127.0591405,0,0
도곡역 분당선 개방화장실,서울 강남구 대치동 600-6,0,0,:~:,37.49116238,127.0553067,0,0
도곡역 개방화장실,서울 강남구 도곡동 339-2,0,0,:~:,37.49086415,127.0553031,0,0
여천빌딩 개방화장실,서울 강남구 대치동 651,0,0,:~:,37.49218223,127.0573893,0,0
역삼푸른솔도서관 개방화장실,서울 강남구 역삼동 827-61,0,0,:~:,37.49649864,127.03203,0,0
도씨에빛2 개방화장실,서울 서초구 서초동 1328-11,0,0,:~:,37.49479842,127.0285916,0,0
한마음공원 개방화장실,서울 강남구 개포동 12-3,0,0,:~:,37.49603718,127.075792,0,0
은마종합상가 개방화장실,서울 강남구 대치동 316,0,0,:~:,37.49533599,127.063955,0,0
대청주유소,서울 강남구 일원동 624-8,0,0,:~:,37.49489796,127.0842777,0,0
가락119안전센터 개방화장실,서울 송파구 가락동 600,0,0,:~:,37.49652057,127.1134734,0,0
마천동2공영주차장 개방화장실,서울 송파구 마천동 364-5,0,0,:~:,37.49429858,127.1561931,0,0
마천동1공영주차장 개방화장실,서울 송파구 마천동 215,0,0,:~:,37.49544559,127.1554921,0,0
거여공원 화장실,서울 송파구 거여동 11,0,0,:~:,37.49626976,127.1420968,0,0
거여공원 개방화장실,서울 송파구 거여동 11,0,0,:~:,37.49623192,127.1420967,0,0
처음처럼주유소 화장실,서울 구로구 궁동 283-2,0,0,:~:,37.49740268,126.8289421,0,0
처음처럼주유소 개방화장실,서울 구로구 궁동 283-2,0,0,:~:,37.49739549,126.8289512,0,0
대림1동공영 개방화장실,서울 영등포구 대림동 834-1,0,0,:~:,37.49313909,126.9015984,0,0
구로다나병원 개방화장실,서울 구로구 개봉동 353-2,0,0,:~:,37.49696854,126.8568231,0,0
동작구민체육센터 개방화장실,서울 동작구 신대방동 460-1,0,0,:~:,37.49469324,126.9167267,0,0
약수작은도서관 개방화장실,서울 동작구 상도동 211-77,0,0,:~:,37.49788244,126.9474193,0,0
청남빌딩 개방화장실,서울 서초구 방배동 765-14,0,0,:~:,37.49468537,126.9832684,0,0
선천주유소 개방화장실,서울 서초구 방배동 765-8,0,0,:~:,37.49493043,126.983196,0,0
몽마르뜨공원 개방화장실,서울 서초구 반포동 산 59-1,0,0,:~:,37.49640292,127.0035554,0,0
서초경찰서 개방화장실,서울 서초구 서초동 1726-1,0,0,:~:,37.49573882,127.0051475,0,0
SK네트웍스 매봉주유소 개방화장실,서울 강남구 역삼동 784-7,0,0,:~:,37.49493712,127.0459068,0,0
대진근린공원 화장실,서울 강남구 개포동 13-1,0,0,:~:,37.49552564,127.0781991,0,0
가락종합사회복지관 개방화장실,서울 송파구 가락동 481-2,0,0,:~:,37.49551665,127.1069255,0,0
맛찬들왕소금구이 개방화장실,서울 송파구 가락동 75-17,0,0,:~:,37.4962306,127.1205904,0,0
정직한주유소 셀프 개방화장실,서울 송파구 거여동 19-4,0,0,:~:,37.4955763,127.1403223,0,0
앨리시안웨딩홀 개방화장실,서울 구로구 개봉동 143-1,0,0,:~:,37.49796182,126.8534534,0,0
SK에너지 개봉동주유소 개방화장실,서울 구로구 개봉동 226-1,0,0,:~:,37.49763965,126.8523232,0,0
구로소방서 개방화장실,서울 구로구 고척동 63-12,0,0,:~:,37.497792,126.8652012,0,0
정은주유소 화장실,서울 구로구 고척동 76-74,0,0,:~:,37.49816976,126.8646215,0,0
고척스카이돔 관리동 개방화장실,서울 구로구 고척동 63-6,0,0,:~:,37.49821221,126.8670867,0,0
고척스카이돔 동측 개방화장실,서울 구로구 고척동 66-42,0,0,:~:,37.49840161,126.8680623,0,0
신성주유소 개방화장실,서울 구로구 구로동 461-13,0,0,:~:,37.4951614,126.8823854,0,0
광진빌딩 개방화장실,서울 구로구 구로동 83-4,0,0,:~:,37.49481068,126.8886597,0,0
현대오일뱅크직영 신구로주유소 개방화장실,서울 구로구 구로동 106-5,0,0,:~:,37.4975712,126.8923738,0,0
대림제3동 주민센터 개방화장실,서울 영등포구 대림동 740-4,0,0,:~:,37.49828352,126.8980374,0,0
원지공원 개방화장실,서울 영등포구 대림동 690,0,0,:~:,37.49762085,126.8996384,0,0
참새공원 개방화장실,서울 동작구 대방동 407-47,0,0,:~:,37.49803411,126.9219069,0,0
놀이터 개방화장실,서울 동작구 신대방동 722,0,0,:~:,37.491573,126.9179288,0,0
한증막 개방화장실,서울 동작구 상도동 산 65-248,0,0,:~:,37.49914672,126.9477984,0,0
서울숭실대우체국 개방화장실,서울 동작구 상도동 511,0,0,:~:,37.49698638,126.9574414,0,0
살피재주유소 개방화장실,서울 동작구 상도동 468-1,0,0,:~:,37.49835987,126.9513906,0,0
반포4동주민센터 개방화장실,서울 서초구 반포동 74-7,0,0,:~:,37.49747967,127.0003076,0,0
국립중앙도서관 개방화장실,서울 서초구 반포동 산 60-1,0,0,:~:,37.49676244,127.0027819,0,0
한강에너지 개방화장실,서울 강남구 역삼동 734-15,0,0,:~:,37.49634857,127.0396428,0,0
대건빌딩 하나이비인후과 개방화장실,서울 강남구 역삼동 732-19,0,0,:~:,37.49791876,127.0429593,0,0
문산부인과 개방화장실,서울 송파구 가락동 94-3,0,0,:~:,37.49895688,127.1171682,0,0
송파웰츠타워 개방화장실,서울 송파구 가락동 77-4,0,0,:~:,37.49573256,127.1221298,0,0
한티역 개방화장실,서울 강남구 대치동 1011-28,0,0,:~:,37.4961136,127.0529322,0,0
진달래상가 개방화장실,서울 강남구 도곡동 538-1,0,0,:~:,37.49584249,127.0527195,0,0
상도1동주민센터 개방화장실,서울 동작구 상도동 437,0,0,:~:,37.49809384,126.95306,0,0
마천 개방화장실,서울 송파구 마천동 143-12,0,0,:~:,37.49756296,127.151318,0,0
구로구청 개방화장실,서울 구로구 구로동 435,0,0,:~:,37.49544752,126.8875234,0,0
구로성심병원 개방화장실,서울 구로구 고척동 76-189,0,0,:~:,37.49963856,126.8663423,0,0
동작 119안전센터 개방화장실,서울 동작구 신대방동 460-19,0,0,:~:,37.49467591,126.9177037,0,0
대양석유직영 보라매주유소 개방화장실,서울 관악구 봉천동 729-4,0,0,:~:,37.49156285,126.9271932,0,0
달마사 개방화장실,서울 동작구 흑석동 산 60-8,0,0,:~:,37.49915899,126.9609223,0,0
조달청 개방화장실,서울 서초구 반포동 520-3,0,0,:~:,37.49967807,127.0036234,0,0
서초2동주민센터 개방화장실,서울 서초구 서초동 1332-6,0,0,:~:,37.4920674,127.0249268,0,0
